postcode,prefecture,city,ward
2330003,Kanagawa Ken,Yokohama Shi,Konan
2330004,Kanagawa Ken,Yokohama Shi,Konanchuodori
2330006,Kanagawa Ken,Yokohama Shi,Serigaya
2330011,Kanagawa Ken,Yokohama Shi,Higashinagaya
2330012,Kanagawa Ken,Yokohama Shi,Kaminagaya
2330013,Kanagawa Ken,Yokohama Shi,Maruyamadai
2330015,Kanagawa Ken,Yokohama Shi,Higiriyama
2330016,Kanagawa Ken,Yokohama Shi,Shimonagaya
2340053,Kanagawa Ken,Yokohama Shi,Hinochuo
2340054,Kanagawa Ken,Yokohama Shi,Konandai
2350007,Kanagawa Ken,Yokohama Shi,Nishicho
2350021,Kanagawa Ken,Yokohama Shi,Okamura
2350022,Kanagawa Ken,Yokohama Shi,Shiomidai
2350023,Kanagawa Ken,Yokohama Shi,Mori
2350033,Kanagawa Ken,Yokohama Shi,Sugita
2350043,Kanagawa Ken,Yokohama Shi,Hitorizawacho
2350045,Kanagawa Ken,Yokohama Shi,Yokodai
2360005,Kanagawa Ken,Yokohama Shi,Namiki
2360017,Kanagawa Ken,Yokohama Shi,Nishishiba
2360027,Kanagawa Ken,Yokohama Shi,Seto
2360031,Kanagawa Ken,Yokohama Shi,Mutsura
2360035,Kanagawa Ken,Yokohama Shi,Daido
2360037,Kanagawa Ken,Yokohama Shi,Mutsurahigashi
2360042,Kanagawa Ken,Yokohama Shi,Kamariyahigashi
2360045,Kanagawa Ken,Yokohama Shi,Kamariyaminami
2360046,Kanagawa Ken,Yokohama Shi,Kamariyanishi
2360051,Kanagawa Ken,Yokohama Shi,Tomiokahigashi
2360052,Kanagawa Ken,Yokohama Shi,Tomiokanishi
2360053,Kanagawa Ken,Yokohama Shi,Nokendaidori
2370061,Kanagawa Ken,Yokosuka Shi,Natsushimacho
2370066,Kanagawa Ken,Yokosuka Shi,Shonantakatori
2370076,Kanagawa Ken,Yokosuka Shi,Funakoshicho
2380004,Kanagawa Ken,Yokosuka Shi,Ogawacho
2380007,Kanagawa Ken,Yokosuka Shi,Wakamatsucho
2380017,Kanagawa Ken,Yokosuka Shi,Uwamachi
2380018,Kanagawa Ken,Yokosuka Shi,Midorigaoka
2380022,Kanagawa Ken,Yokosuka Shi,Kugocho
2380023,Kanagawa Ken,Yokosuka Shi,Morisaki
2380031,Kanagawa Ken,Yokosuka Shi,Kinukasasakaecho
2380032,Kanagawa Ken,Yokosuka Shi,Hirasaku
2380035,Kanagawa Ken,Yokosuka Shi,Ikegami
2380042,Kanagawa Ken,Yokosuka Shi,Shioiricho
2380043,Kanagawa Ken,Yokosuka Shi,Sakamotocho
2380052,Kanagawa Ken,Yokosuka Shi,Sanocho
2380103,Kanagawa Ken,Miura Shi,Minamishitauramachi Kaneda
2380111,Kanagawa Ken,Miura Shi,Hassemachi Shimomiyada
2380113,Kanagawa Ken,Miura Shi,Hassemachi Irie
2380221,Kanagawa Ken,Miura Shi,Misakimachi Mutsuai
2380313,Kanagawa Ken,Yokosuka Shi,Take
2380316,Kanagawa Ken,Yokosuka Shi,Nagai
2390802,Kanagawa Ken,Yokosuka Shi,Maboricho
2390808,Kanagawa Ken,Yokosuka Shi,Otsucho
2390813,Kanagawa Ken,Yokosuka Shi,Kamoi
2390822,Kanagawa Ken,Yokosuka Shi,Uraga
2390831,Kanagawa Ken,Yokosuka Shi,Kurihama
2390832,Kanagawa Ken,Yokosuka Shi,Shimmeicho
2390835,Kanagawa Ken,Yokosuka Shi,Sahara
2390841,Kanagawa Ken,Yokosuka Shi,Nobi
2390842,Kanagawa Ken,Yokosuka Shi,Nagasawa
2390843,Kanagawa Ken,Yokosuka Shi,Tsukui
2390844,Kanagawa Ken,Yokosuka Shi,Iwato
2400002,Kanagawa Ken,Yokohama Shi,Miyatacho
2400011,Kanagawa Ken,Yokohama Shi,Sakuragaoka
2400023,Kanagawa Ken,Yokohama Shi,Iwaicho
2400026,Kanagawa Ken,Yokohama Shi,Gontazaka
2400035,Kanagawa Ken,Yokohama Shi,Imaicho
2400044,Kanagawa Ken,Yokohama Shi,Bukkocho
2400045,Kanagawa Ken,Yokohama Shi,Kawashimacho
2400051,Kanagawa Ken,Yokohama Shi,Kamisugedacho
2400053,Kanagawa Ken,Yokohama Shi,Araicho
2400066,Kanagawa Ken,Yokohama Shi,Kamadaicho
2400067,Kanagawa Ken,Yokohama Shi,Tokiwadai
2400101,Kanagawa Ken,Yokosuka Shi,Nagasaka
2400104,Kanagawa Ken,Yokosuka Shi,Ashina
2400112,Kanagawa Ken,Miura Gun,Horiuchi
2400113,Kanagawa Ken,Miura Gun,Nagae
2410001,Kanagawa Ken,Yokohama Shi,Kamishiranecho
2410002,Kanagawa Ken,Yokohama Shi,Kamishirane
2410005,Kanagawa Ken,Yokohama Shi,Shirane
2410011,Kanagawa Ken,Yokohama Shi,Kawashimacho
2410014,Kanagawa Ken,Yokohama Shi,Ichizawacho
2410021,Kanagawa Ken,Yokohama Shi,Tsurugaminehoncho
2410032,Kanagawa Ken,Yokohama Shi,Imajuku Higashicho
2410801,Kanagawa Ken,Yokohama Shi,Wakabadai
2410804,Kanagawa Ken,Yokohama Shi,Kawai Shukucho
2410806,Kanagawa Ken,Yokohama Shi,Shimokawaicho
2410815,Kanagawa Ken,Yokohama Shi,Nakao
2410817,Kanagawa Ken,Yokohama Shi,Imajuku
2410824,Kanagawa Ken,Yokohama Shi,Minamikibogaoka
2410826,Kanagawa Ken,Yokohama Shi,Higashikibogaoka
2410831,Kanagawa Ken,Yokohama Shi,Sakonyama
2410836,Kanagawa Ken,Yokohama Shi,Makigahara
2420001,Kanagawa Ken,Yamato Shi,Shimotsuruma
2420002,Kanagawa Ken,Yamato Shi,Tsukimino
2420006,Kanagawa Ken,Yamato Shi,Minamirinkan
2420011,Kanagawa Ken,Yamato Shi,Fukami
2420012,Kanagawa Ken,Yamato Shi,Fukamihigashi
2420014,Kanagawa Ken,Yamato Shi,Kamiwada
2420015,Kanagawa Ken,Yamato Shi,Shimowada
2420016,Kanagawa Ken,Yamato Shi,Yamato Minami
2420018,Kanagawa Ken,Yamato Shi,Fukaminishi
2420022,Kanagawa Ken,Yamato Shi,Yanagibashi
2420024,Kanagawa Ken,Yamato Shi,Fukuda
2430004,Kanagawa Ken,Atsugi Shi,Mizuhiki
2430005,Kanagawa Ken,Atsugi Shi,Matsue
2430018,Kanagawa Ken,Atsugi Shi,Nakacho
2430021,Kanagawa Ken,Atsugi Shi,Okata
2430022,Kanagawa Ken,Atsugi Shi,Sakai
2430031,Kanagawa Ken,Atsugi Shi,Tomuro
2430032,Kanagawa Ken,Atsugi Shi,Onna
2430035,Kanagawa Ken,Atsugi Shi,Aiko
2430111,Kanagawa Ken,Aiko Gun,Miyagase
2430112,Kanagawa Ken,Aiko Gun,Susugaya
2430122,Kanagawa Ken,Atsugi Shi,Morinosato
2430123,Kanagawa Ken,Atsugi Shi,Morinosatoaoyama
2430125,Kanagawa Ken,Atsugi Shi,Ono
2430203,Kanagawa Ken,Atsugi Shi,Shimogino
2430204,Kanagawa Ken,Atsugi Shi,Tobio
2430211,Kanagawa Ken,Atsugi Shi,Sanda
2430213,Kanagawa Ken,Atsugi Shi,Iiyama
2430301,Kanagawa Ken,Aiko Gun,Sumida
2430303,Kanagawa Ken,Aiko Gun,Nakatsu
2430306,Kanagawa Ken,Aiko Gun,Tashiro
2430308,Kanagawa Ken,Aiko Gun,Mimase
2430402,Kanagawa Ken,Ebina Shi,Kashiwagaya
2430405,Kanagawa Ken,Ebina Shi,Kokubuminami
2430417,Kanagawa Ken,Ebina Shi,Hongo
2430418,Kanagawa Ken,Ebina Shi,Oyaminami
2430421,Kanagawa Ken,Ebina Shi,Satsukicho
2430422,Kanagawa Ken,Ebina Shi,Nakashinden
2430424,Kanagawa Ken,Ebina Shi,Shake
2430431,Kanagawa Ken,Ebina Shi,Kamiimaizumi
2430801,Kanagawa Ken,Atsugi Shi,Kamiechi
2430805,Kanagawa Ken,Atsugi Shi,Nakaechi
2430816,Kanagawa Ken,Atsugi Shi,Hayashi
2430817,Kanagawa Ken,Atsugi Shi,Oji
2440002,Kanagawa Ken,Yokohama Shi,Yabecho
2440003,Kanagawa Ken,Yokohama Shi,Totsukacho
2440004,Kanagawa Ken,Yokohama Shi,Kosuzumecho
2440801,Kanagawa Ken,Yokohama Shi,Shinanocho
2440802,Kanagawa Ken,Yokohama Shi,Hirado
2440803,Kanagawa Ken,Yokohama Shi,Hiradocho
2440805,Kanagawa Ken,Yokohama Shi,Kawakamicho
2440813,Kanagawa Ken,Yokohama Shi,Maiokacho
2440814,Kanagawa Ken,Yokohama Shi,Minamimaioka
2440815,Kanagawa Ken,Yokohama Shi,Shimokuratacho
2440816,Kanagawa Ken,Yokohama Shi,Kamikuratacho
2440842,Kanagawa Ken,Yokohama Shi,Iijimacho
2440845,Kanagawa Ken,Yokohama Shi,Kanaicho
2450002,Kanagawa Ken,Yokohama Shi,Ryokuen
2450003,Kanagawa Ken,Yokohama Shi,Okazucho
2450004,Kanagawa Ken,Yokohama Shi,Ryoke
2450012,Kanagawa Ken,Yokohama Shi,Nakatakita
2450016,Kanagawa Ken,Yokohama Shi,Izumicho
2450018,Kanagawa Ken,Yokohama Shi,Kamiiidacho
2450022,Kanagawa Ken,Yokohama Shi,Izumigaoka
2450051,Kanagawa Ken,Yokohama Shi,Nasecho
2450052,Kanagawa Ken,Yokohama Shi,Akibacho
2450053,Kanagawa Ken,Yokohama Shi,Kamiyabecho
2450061,Kanagawa Ken,Yokohama Shi,Gumizawa
2450062,Kanagawa Ken,Yokohama Shi,Gumizawacho
2450063,Kanagawa Ken,Yokohama Shi,Harajuku
2450065,Kanagawa Ken,Yokohama Shi,Higashimatanocho
2450067,Kanagawa Ken,Yokohama Shi,Fukayacho
2460004,Kanagawa Ken,Yokohama Shi,Nakayashiki
2460005,Kanagawa Ken,Yokohama Shi,Takemuracho
2460011,Kanagawa Ken,Yokohama Shi,Azumanodai
2460012,Kanagawa Ken,Yokohama Shi,Azumano
2460014,Kanagawa Ken,Yokohama Shi,Chuo
2460021,Kanagawa Ken,Yokohama Shi,Futatsubashicho
2460025,Kanagawa Ken,Yokohama Shi,Akuwa Nishi
2460026,Kanagawa Ken,Yokohama Shi,Akuwa Minami
2460032,Kanagawa Ken,Yokohama Shi,Minamidai
2460034,Kanagawa Ken,Yokohama Shi,Minamiseya
2460035,Kanagawa Ken,Yokohama Shi,Shimoseya
2470002,Kanagawa Ken,Yokohama Shi,Koyamadai
2470004,Kanagawa Ken,Yokohama Shi,Hakuyo
2470005,Kanagawa Ken,Yokohama Shi,Katsuracho
2470007,Kanagawa Ken,Yokohama Shi,Kosugaya
2470013,Kanagawa Ken,Yokohama Shi,Kamigocho
2470026,Kanagawa Ken,Yokohama Shi,Inoyamacho
2470034,Kanagawa Ken,Yokohama Shi,Katsuradainaka
2470051,Kanagawa Ken,Kamakura Shi,Iwase
2470054,Kanagawa Ken,Kamakura Shi,Takano
2470056,Kanagawa Ken,Kamakura Shi,Ofuna
2470062,Kanagawa Ken,Kamakura Shi,Yamanochi
2470063,Kanagawa Ken,Kamakura Shi,Kajiwara
2470071,Kanagawa Ken,Kamakura Shi,Tamanawa
2470072,Kanagawa Ken,Kamakura Shi,Okamoto
2470074,Kanagawa Ken,Kamakura Shi,Shiromeguri
2470075,Kanagawa Ken,Kamakura Shi,Sekiya
2480004,Kanagawa Ken,Kamakura Shi,Nishimikado
2480005,Kanagawa Ken,Kamakura Shi,Yukinoshita
2480006,Kanagawa Ken,Kamakura Shi,Komachi
2480013,Kanagawa Ken,Kamakura Shi,Zaimokuza
2480014,Kanagawa Ken,Kamakura Shi,Yuigahama
2480015,Kanagawa Ken,Kamakura Shi,Sasamemachi
2480025,Kanagawa Ken,Kamakura Shi,Shichirigahamahigashi
2480026,Kanagawa Ken,Kamakura Shi,Shichirigahama
2480033,Kanagawa Ken,Kamakura Shi,Koshigoe
2480036,Kanagawa Ken,Kamakura Shi,Tebiro
2490001,Kanagawa Ken,Zushi Shi,Hisagi
2490003,Kanagawa Ken,Zushi Shi,Ikego
2490004,Kanagawa Ken,Zushi Shi,Numama
2490005,Kanagawa Ken,Zushi Shi,Sakurayama
2500001,Kanagawa Ken,Odawara Shi,Ogicho
2500003,Kanagawa Ken,Odawara Shi,Higashicho
2500012,Kanagawa Ken,Odawara Shi,Honcho
2500014,Kanagawa Ken,Odawara Shi,Jonai
2500032,Kanagawa Ken,Odawara Shi,Kazamatsuri
2500034,Kanagawa Ken,Odawara Shi,Itabashi
2500045,Kanagawa Ken,Odawara Shi,Shiroyama
2500055,Kanagawa Ken,Odawara Shi,Kuno
2500105,Kanagawa Ken,Minamiashigara Shi,Sekimoto
2500106,Kanagawa Ken,Minamiashigara Shi,Nuda
2500111,Kanagawa Ken,Minamiashigara Shi,Takematsu
2500117,Kanagawa Ken,Minamiashigara Shi,Tsukahara
2500203,Kanagawa Ken,Odawara Shi,Soga Kishi
2500215,Kanagawa Ken,Odawara Shi,Chiyo
2500407,Kanagawa Ken,Ashigarashimo Gun,Ninotaira
2500408,Kanagawa Ken,Ashigarashimo Gun,Gora
2500852,Kanagawa Ken,Odawara Shi,Kayama
2500854,Kanagawa Ken,Odawara Shi,Iidaoka
2500865,Kanagawa Ken,Odawara Shi,Renshoji
2500874,Kanagawa Ken,Odawara Shi,Kamonomiya
2510001,Kanagawa Ken,Fujisawa Shi,Nishitomi
2510002,Kanagawa Ken,Fujisawa Shi,Daigiri
2510004,Kanagawa Ken,Fujisawa Shi,Fujigaoka
2510016,Kanagawa Ken,Fujisawa Shi,Mirokuji
2510021,Kanagawa Ken,Fujisawa Shi,Kugenuma Shimmei
2510027,Kanagawa Ken,Fujisawa Shi,Kugenuma Sakuragaoka
2510031,Kanagawa Ken,Fujisawa Shi,Kugenuma Fujigaya
2510033,Kanagawa Ken,Fujisawa Shi,Kataseyama
2510034,Kanagawa Ken,Fujisawa Shi,Katase Mejiroyama
2510042,Kanagawa Ken,Fujisawa Shi,Tsujido Shimmachi
2510045,Kanagawa Ken,Fujisawa Shi,Tsujido Higashikaigan
2510046,Kanagawa Ken,Fujisawa Shi,Tsujido Nishikaigan
2510052,Kanagawa Ken,Fujisawa Shi,Fujisawa
2510056,Kanagawa Ken,Fujisawa Shi,Hatori
2510861,Kanagawa Ken,Fujisawa Shi,Oba
2510871,Kanagawa Ken,Fujisawa Shi,Zengyo
2510873,Kanagawa Ken,Fujisawa Shi,Misonodai
2520001,Kanagawa Ken,Zama Shi,Sagamigaoka
2520003,Kanagawa Ken,Zama Shi,Hibarigaoka
2520013,Kanagawa Ken,Zama Shi,Kurihara
2520014,Kanagawa Ken,Zama Shi,Kuriharachuo
2520015,Kanagawa Ken,Zama Shi,Minamikurihara
2520021,Kanagawa Ken,Zama Shi,Midorigaoka
2520027,Kanagawa Ken,Zama Shi,Zama
2520105,Kanagawa Ken,Sagamihara Shi,Kubosawa
2520116,Kanagawa Ken,Sagamihara Shi,Shiroyama
2520132,Kanagawa Ken,Sagamihara Shi,Hashimotodai
2520134,Kanagawa Ken,Sagamihara Shi,Shimokuzawa
2520135,Kanagawa Ken,Sagamihara Shi,Oshima
2520143,Kanagawa Ken,Sagamihara Shi,Hashimoto
2520144,Kanagawa Ken,Sagamihara Shi,Higashihashimoto
2520154,Kanagawa Ken,Sagamihara Shi,Nagatake
2520155,Kanagawa Ken,Sagamihara Shi,Toya
2520157,Kanagawa Ken,Sagamihara Shi,Nakano
2520159,Kanagawa Ken,Sagamihara Shi,Mikage
2520161,Kanagawa Ken,Sagamihara Shi,Aonohara
2520171,Kanagawa Ken,Sagamihara Shi,Yose
2520175,Kanagawa Ken,Sagamihara Shi,Wakayanagi
2520176,Kanagawa Ken,Sagamihara Shi,Suwarashi
2520183,Kanagawa Ken,Sagamihara Shi,Yoshino
2520184,Kanagawa Ken,Sagamihara Shi,Obuchi
2520187,Kanagawa Ken,Sagamihara Shi,Nagura
2520205,Kanagawa Ken,Sagamihara Shi,Oyama
2520206,Kanagawa Ken,Sagamihara Shi,Fuchinobe
2520216,Kanagawa Ken,Sagamihara Shi,Seishin
2520221,Kanagawa Ken,Sagamihara Shi,Takane
2520222,Kanagawa Ken,Sagamihara Shi,Yoshinodai
2520225,Kanagawa Ken,Sagamihara Shi,Midorigaoka
2520229,Kanagawa Ken,Sagamihara Shi,Yaei
2520231,Kanagawa Ken,Sagamihara Shi,Sagamihara
2520234,Kanagawa Ken,Sagamihara Shi,Kyowa
2520236,Kanagawa Ken,Sagamihara Shi,Fujimi
2520239,Kanagawa Ken,Sagamihara Shi,Chuo
2520242,Kanagawa Ken,Sagamihara Shi,Yokoyama
2520243,Kanagawa Ken,Sagamihara Shi,Kamimizo
2520244,Kanagawa Ken,Sagamihara Shi,Tana
2520301,Kanagawa Ken,Sagamihara Shi,Unomori
2520302,Kanagawa Ken,Sagamihara Shi,Kamitsuruma
2520303,Kanagawa Ken,Sagamihara Shi,Sagamiono
2520307,Kanagawa Ken,Sagamihara Shi,Bunkyo
2520313,Kanagawa Ken,Sagamihara Shi,Matsugaecho
2520315,Kanagawa Ken,Sagamihara Shi,Sakuradai
2520318,Kanagawa Ken,Sagamihara Shi,Kamitsurumahoncho
2520325,Kanagawa Ken,Sagamihara Shi,Araisono
2520327,Kanagawa Ken,Sagamihara Shi,Isobe
2520328,Kanagawa Ken,Sagamihara Shi,Asamizodai
2520329,Kanagawa Ken,Sagamihara Shi,Kitazato
2520331,Kanagawa Ken,Sagamihara Shi,Onodai
2520336,Kanagawa Ken,Sagamihara Shi,Taima
2520801,Kanagawa Ken,Fujisawa Shi,Chogo
2520802,Kanagawa Ken,Fujisawa Shi,Takakura
2520803,Kanagawa Ken,Fujisawa Shi,Imada
2520804,Kanagawa Ken,Fujisawa Shi,Shonandai
2520805,Kanagawa Ken,Fujisawa Shi,Engyo
2520807,Kanagawa Ken,Fujisawa Shi,Shimotsuchidana
2520813,Kanagawa Ken,Fujisawa Shi,Kameino
2520815,Kanagawa Ken,Fujisawa Shi,Ishikawa
2520816,Kanagawa Ken,Fujisawa Shi,Endo
2520821,Kanagawa Ken,Fujisawa Shi,Yoda
2521105,Kanagawa Ken,Ayase Shi,Tatekawa
2521106,Kanagawa Ken,Ayase Shi,Fukaya Minami
2521108,Kanagawa Ken,Ayase Shi,Fukaya Kami
2521121,Kanagawa Ken,Ayase Shi,Kozono
2521123,Kanagawa Ken,Ayase Shi,Hayakawa
2521124,Kanagawa Ken,Ayase Shi,Yoshioka
2521134,Kanagawa Ken,Ayase Shi,Terao Minami
2530001,Kanagawa Ken,Chigasaki Shi,Akabane
2530003,Kanagawa Ken,Chigasaki Shi,Tsurugadai
2530018,Kanagawa Ken,Chigasaki Shi,Murota
2530022,Kanagawa Ken,Chigasaki Shi,Matsunami
2530025,Kanagawa Ken,Chigasaki Shi,Matsugaoka
2530031,Kanagawa Ken,Chigasaki Shi,Fujimicho
2530042,Kanagawa Ken,Chigasaki Shi,Honson
2530045,Kanagawa Ken,Chigasaki Shi,Jukkenzaka
2530054,Kanagawa Ken,Chigasaki Shi,Higashikaigan Minami
2530061,Kanagawa Ken,Chigasaki Shi,Nango
2530071,Kanagawa Ken,Chigasaki Shi,Hagisono
2530072,Kanagawa Ken,Chigasaki Shi,Imajuku
2530073,Kanagawa Ken,Chigasaki Shi,Nakajima
2530081,Kanagawa Ken,Chigasaki Shi,Shimoterao
2530083,Kanagawa Ken,Chigasaki Shi,Nishikubo
2530084,Kanagawa Ken,Chigasaki Shi,Enzo
2530086,Kanagawa Ken,Chigasaki Shi,Hamanogo
2530102,Kanagawa Ken,Koza Gun,Koyurugi
2530105,Kanagawa Ken,Koza Gun,Okada
2530111,Kanagawa Ken,Koza Gun,Ichinomiya
2540002,Kanagawa Ken,Hiratsuka Shi,Yokochi
2540005,Kanagawa Ken,Hiratsuka Shi,Kidokoro
2540013,Kanagawa Ken,Hiratsuka Shi,Tamura
2540014,Kanagawa Ken,Hiratsuka Shi,Shinomiya
2540041,Kanagawa Ken,Hiratsuka Shi,Sengencho
2540046,Kanagawa Ken,Hiratsuka Shi,Tatsunocho
2540047,Kanagawa Ken,Hiratsuka Shi,Oiwake
2540054,Kanagawa Ken,Hiratsuka Shi,Nakazato
2540061,Kanagawa Ken,Hiratsuka Shi,Goten
2540062,Kanagawa Ken,Hiratsuka Shi,Fujimicho
2540063,Kanagawa Ken,Hiratsuka Shi,Suwacho
2540064,Kanagawa Ken,Hiratsuka Shi,Tanjogaoka
2540074,Kanagawa Ken,Hiratsuka Shi,Ohara
2540077,Kanagawa Ken,Hiratsuka Shi,Higashinakahara
2540805,Kanagawa Ken,Hiratsuka Shi,Takahamadai
2540807,Kanagawa Ken,Hiratsuka Shi,Daikancho
2540811,Kanagawa Ken,Hiratsuka Shi,Yaezakicho
2540812,Kanagawa Ken,Hiratsuka Shi,Matsukazecho
2540814,Kanagawa Ken,Hiratsuka Shi,Ryujogaoka
2540821,Kanagawa Ken,Hiratsuka Shi,Kurobeoka
2540905,Kanagawa Ken,Hiratsuka Shi,Hinataoka
2540914,Kanagawa Ken,Hiratsuka Shi,Takamura
2550002,Kanagawa Ken,Naka Gun,Higashicho
2550003,Kanagawa Ken,Naka Gun,Oiso
2550004,Kanagawa Ken,Naka Gun,Higashikoiso
2560804,Kanagawa Ken,Odawara Shi,Haneo
2560812,Kanagawa Ken,Odawara Shi,Kozu
2560816,Kanagawa Ken,Odawara Shi,Sakawa
2570003,Kanagawa Ken,Hadano Shi,Minamiyana
2570004,Kanagawa Ken,Hadano Shi,Shimoozuki
2570007,Kanagawa Ken,Hadano Shi,Tsurumaki
2570011,Kanagawa Ken,Hadano Shi,Ojiri
2570013,Kanagawa Ken,Hadano Shi,Minamigaoka
2570023,Kanagawa Ken,Hadano Shi,Terayama
2570025,Kanagawa Ken,Hadano Shi,Ochiai
2570031,Kanagawa Ken,Hadano Shi,Soya
2570054,Kanagawa Ken,Hadano Shi,Midoricho
2570057,Kanagawa Ken,Hadano Shi,Fujimicho
2580003,Kanagawa Ken,Ashigarakami Gun,Matsudasoryo
2580017,Kanagawa Ken,Ashigarakami Gun,Nishioi
2580019,Kanagawa Ken,Ashigarakami Gun,Kaneko
2580021,Kanagawa Ken,Ashigarakami Gun,Yoshidajima
2580111,Kanagawa Ken,Ashigarakami Gun,Mukohara
2580201,Kanagawa Ken,Ashigarakami Gun,Nakagawa
2590102,Kanagawa Ken,Naka Gun,Ikusawa
2590114,Kanagawa Ken,Naka Gun,Gakkyo
2590123,Kanagawa Ken,Naka Gun,Ninomiya
2590125,Kanagawa Ken,Naka Gun,Kawawa
2590134,Kanagawa Ken,Naka Gun,Ishiki
2590153,Kanagawa Ken,Ashigarakami Gun,Hinakubo
2590201,Kanagawa Ken,Ashigarashimo Gun,Manatsuru
2590312,Kanagawa Ken,Ashigarashimo Gun,Yoshihama
2591106,Kanagawa Ken,Isehara Shi,Zemba
2591114,Kanagawa Ken,Isehara Shi,Takamori
2591116,Kanagawa Ken,Isehara Shi,Ishida
2591132,Kanagawa Ken,Isehara Shi,Sakuradai
2591141,Kanagawa Ken,Isehara Shi,Kamikasuya
2591142,Kanagawa Ken,Isehara Shi,Tanaka
2591143,Kanagawa Ken,Isehara Shi,Shimokasuya
2591201,Kanagawa Ken,Hiratsuka Shi,Minamikaname
2591205,Kanagawa Ken,Hiratsuka Shi,Tsuchiya
2591213,Kanagawa Ken,Hiratsuka Shi,Kataoka
2591215,Kanagawa Ken,Hiratsuka Shi,Teradanawa
2591219,Kanagawa Ken,Hiratsuka Shi,Hirokawa
2591307,Kanagawa Ken,Hadano Shi,Yokono
2591315,Kanagawa Ken,Hadano Shi,Yanagicho
2591322,Kanagawa Ken,Hadano Shi,Shibusawa
2600006,Chiba Ken,Chiba Shi,Dojo Kita
2600014,Chiba Ken,Chiba Shi,Honchibacho
2600015,Chiba Ken,Chiba Shi,Fujimi
2600021,Chiba Ken,Chiba Shi,Shinjuku
2600022,Chiba Ken,Chiba Shi,Shimmeicho
2600025,Chiba Ken,Chiba Shi,Tonyacho
2600031,Chiba Ken,Chiba Shi,Shinchiba
2600033,Chiba Ken,Chiba Shi,Kasuga
2600042,Chiba Ken,Chiba Shi,Tsubakimori
2600044,Chiba Ken,Chiba Shi,Matsunami
2600045,Chiba Ken,Chiba Shi,Benten
2600801,Chiba Ken,Chiba Shi,Nitonacho
2600802,Chiba Ken,Chiba Shi,Kawadocho
2600803,Chiba Ken,Chiba Shi,Hanawacho
2600807,Chiba Ken,Chiba Shi,Matsugaokacho
2600808,Chiba Ken,Chiba Shi,Hoshigukicho
2600814,Chiba Ken,Chiba Shi,Minamioyumicho
2600815,Chiba Ken,Chiba Shi,Imaicho
2600823,Chiba Ken,Chiba Shi,Shiodacho
2600825,Chiba Ken,Chiba Shi,Muratacho
2600834,Chiba Ken,Chiba Shi,Imai
2600841,Chiba Ken,Chiba Shi,Shirahata
2600842,Chiba Ken,Chiba Shi,Minamicho
2600843,Chiba Ken,Chiba Shi,Suehiro
2600852,Chiba Ken,Chiba Shi,Aobacho
2600853,Chiba Ken,Chiba Shi,Katsuragi
2600854,Chiba Ken,Chiba Shi,Nagazu
2610001,Chiba Ken,Chiba Shi,Saiwaicho
2610002,Chiba Ken,Chiba Shi,Shimminato
2610003,Chiba Ken,Chiba Shi,Takahama
2610004,Chiba Ken,Chiba Shi,Takasu
2610005,Chiba Ken,Chiba Shi,Inagekaigan
2610011,Chiba Ken,Chiba Shi,Masago
2610012,Chiba Ken,Chiba Shi,Isobe
2610013,Chiba Ken,Chiba Shi,Utase
2610014,Chiba Ken,Chiba Shi,Wakaba
2610026,Chiba Ken,Chiba Shi,Makuharinishi
2620004,Chiba Ken,Chiba Shi,Dainichicho
2620005,Chiba Ken,Chiba Shi,Kotehashidai
2620011,Chiba Ken,Chiba Shi,Sankakucho
2620012,Chiba Ken,Chiba Shi,Chigusacho
2620013,Chiba Ken,Chiba Shi,Kotehashicho
2620014,Chiba Ken,Chiba Shi,Satsukigaoka
2620019,Chiba Ken,Chiba Shi,Asahigaoka
2620023,Chiba Ken,Chiba Shi,Kemigawacho
2620024,Chiba Ken,Chiba Shi,Naniwacho
2620025,Chiba Ken,Chiba Shi,Hanazono
2620032,Chiba Ken,Chiba Shi,Makuharicho
2620033,Chiba Ken,Chiba Shi,Makuharihongo
2620041,Chiba Ken,Chiba Shi,Kashiwaicho
2620043,Chiba Ken,Chiba Shi,Amadocho
2620046,Chiba Ken,Chiba Shi,Hanamigawa
2630001,Chiba Ken,Chiba Shi,Naganumaharacho
2630002,Chiba Ken,Chiba Shi,Sannocho
2630005,Chiba Ken,Chiba Shi,Naganumacho
2630013,Chiba Ken,Chiba Shi,Chigusadai
2630014,Chiba Ken,Chiba Shi,Sakusabecho
2630021,Chiba Ken,Chiba Shi,Todorokicho
2630023,Chiba Ken,Chiba Shi,Midoricho
2630024,Chiba Ken,Chiba Shi,Anagawa
2630032,Chiba Ken,Chiba Shi,Inagedaicho
2630035,Chiba Ken,Chiba Shi,Inagecho
2630043,Chiba Ken,Chiba Shi,Konakadai
2630051,Chiba Ken,Chiba Shi,Sonnocho
2640003,Chiba Ken,Chiba Shi,Chishirodai Minami
2640004,Chiba Ken,Chiba Shi,Chishirodai Nishi
2640016,Chiba Ken,Chiba Shi,Omiyacho
2640017,Chiba Ken,Chiba Shi,Kasoricho
2640020,Chiba Ken,Chiba Shi,Kaizuka
2640021,Chiba Ken,Chiba Shi,Wakamatsucho
2640026,Chiba Ken,Chiba Shi,Nishitsuga
2640029,Chiba Ken,Chiba Shi,Sakuragikita
2640032,Chiba Ken,Chiba Shi,Mitsuwadai
2650053,Chiba Ken,Chiba Shi,Norocho
